"Time","alice outbound","bob outbound","charlie outbound","dave outbound","erin outbound","frank outbound","ian outbound","jade outbound","luke outbound","mike outbound"
1736334000000,0,6405.066666666667,1276.3555555555554,8264.288888888888,10454.644444444444,544.8666666666667,19509.755555555555,591.4888888888888,undefined,559.4222222222221
1736341200000,0,8477.955555555554,7150,5095.377777777777,9442.755555555554,133.73333333333332,15405.933333333332,4060.1777777777775,5776.355555555555,76.95555555555555
1736348400000,0,4658.185939027641,8558.266666666666,9714.666666666666,8936.777777777777,906.6666666666666,26972.644444444442,10207.333333333334,5299.888888888889,603.4444444444445
1736355600000,0,15726.333333333334,9224.955555555554,57117.8,47483.88888888888,1257.4444444444443,26673.933333333334,89828.04444444443,34551.24444444444,6.533333333333333
1736362800000,0,21569.511111111107,9826.71111111111,6957.977777777777,10465.466666666665,881.4222222222221,16846.844444444443,47811.066666666666,6195.533333333332,1501.9777777777776
1736370000000,0,12236.488888888887,90361.66666666667,7911.577777777778,43797.71111111111,231.04444444444442,15473.422222222222,12032.933333333332,7975.11111111111,837.5555555555554
1736377200000,0,8427.177777777777,6944.355555555555,9027.577777777777,3927.133333333333,271.3333333333333,10697.28888888889,10510.666666666666,4883.577777777778,1021.3555555555555
1736384400000,0,19503.466666666667,11201.777777777777,34702.666666666664,97861.66666666667,1252.7333333333333,110896.5111111111,31280.666666666668,20129.644444444442,6977.533333333332
1736391600000,0,15038.688888888888,3412.644444444444,29861.066666666662,19295.688888888886,887.9333333333333,32831.88888888889,18200.932918702794,0,2938.0888888888885
1736398800000,0,46010.13333333333,48052.533333333326,34503.333333333336,67061.42222222222,168.04462817264525,62959.57777777778,51987.422222222216,0,8138.599999999999
1736406000000,0,41076.777777777774,18218.311111111114,87605.93333333333,59064.55555555555,27740.733333333334,139350.82222222222,42336.02222222222,0,3127.222222222222
1736413200000,0,15152.688888888888,9598.933333333332,12367.577777777777,18011.688888888886,202.75555555555553,18171.31111111111,13113.355555555554,0,1318.133333333333
1736420400000,0,21056.28888888889,23691.133333333335,8653.377777777778,12106.333333333334,659.6222222222223,28370.8,11310.577777777777,0,795.5777777777778
1736427600000,0,29299.066666666666,22826.177777777775,15506.911111111109,40193.26666666667,1030.2444444444443,19153.533333333333,31296.133333333328,0,3144.333333333333
1736434800000,0,8037.022222222222,6943.822222222222,60698.4,10965.8,247.37777777777777,9118.133333333333,14445.844444444443,0,1138.9555555555555
1736442000000,0,71384.06666666667,40340.75555555555,40348.62222222222,67008.46666666666,3804.511111111111,95443.8,52681.177777777775,0,9749.31111111111
1736449200000,undefined,21899.555555555555,26889.37777777778,15268.933333333332,22996.62222222222,211.62222222222223,16625.8,22220.133333333335,62594.933333333334,1250.4
1736456400000,undefined,13620.866666666667,6625.4222222222215,17574.24444444444,11369.288888888888,1281.5320321877916,17974.844444444443,12684.777777777777,7917.622222222222,829.5333333333333
1736463600000,undefined,44029.62222222222,19946.94630201506,18860.688888888886,17883.28888888889,208.6,19252,13125.044444444444,23957.355555555554,2565.8444444444444
1736470800000,undefined,45940.6,41186.82222222222,55607.044444444444,46959.86666666667,1354.5777777777776,53497.62222222223,55792.799999999996,62116.19999999999,6711.31111111111
1736478000000,undefined,22884.266666666663,14467.111111111111,16029.111111111111,21548.333333333332,374.31111111111113,15038.844444444443,14358.022222222224,12952.533333333333,1472.3555555555554
1736485200000,undefined,11203.177777777777,17709.133333333335,10412.555555555555,18206.31111111111,1273.2444444444443,17224.555555555555,21987.644444444442,19974.511111111107,1128.822222222222
1736492400000,undefined,20600.688888888886,13478.644444444444,77996.04444444443,20502.888888888887,413.31111111111113,15783.755555555554,15536.288888888888,11965.333333333334,4702.644444444444
1736499600000,undefined,8947.644444444444,12164.777777777777,12232.488888888887,8926.466666666667,3146.244444444444,12137.8,9534.377777777778,5607.555555555556,869.0444444444444
1736506800000,undefined,39504.08888888888,23595.933333333334,54938.48888888888,34857.31111111111,911.5777777777778,26252.82222222222,103078.97777777776,28011.933333333334,2282.4888888888886
1736514000000,undefined,14516.577777777777,13465.577777777777,21955.644444444442,10116.577777777777,4151.933333333333,57021.777777777774,18817.088888888888,9576.022222222224,1037.4
1736521200000,undefined,24284.82222222222,70682.86666666667,146024.86666666667,140665.6,36630.97777777778,32673.977777777774,124062.95555555556,34697.53333333333,1187.7555555555555
1736528400000,undefined,21370.511111111107,23421.555555555555,30153.82222222222,12336.644444444444,307.11111111111114,19560.91111111111,18018.666666666668,55685.95555555555,1121.5111111111112
1736535600000,undefined,14294.755555555555,9645.666666666666,21248.088888888888,16146.955555555554,276.1555555555555,10079.066666666668,15464.933333333332,18615.511111111107,1035.1555555555556
1736542800000,undefined,13450.688888888888,13937.733333333332,15876.511111111111,9616.844444444443,870.2888888888889,10676.844444444443,13758.511111111111,14812.533333333331,791.311111111111
1736550000000,undefined,15939.688888888888,12961.666666666666,20258.155555555553,6520.022222222222,1342.8666666666666,15945.71111111111,30405.355555555554,10400.533333333333,1120.4
1736557200000,undefined,37637.53333333333,10295.822222222221,40953.57777777778,31506.35555555555,359.8666666666667,51998.55555555555,64655.57777777778,11042.622222222222,678.1333333333332
1736564400000,undefined,21792.377777777776,15686.288888888888,19472.777777777777,16486.355555555554,2808.8222222222225,21366,18959.688888888886,15287.625269426482,1371.6444444444444
1736571600000,undefined,68964.82222222222,5356.466666666665,72818,29814.266666666666,2263.222222222222,46306.399999999994,17476.82222222222,15448.866666666667,1120.622222222222
1736578800000,undefined,17543.977777777774,53603.11111111111,18235.6,23181.755555555555,2591.355555555556,40335.71111111111,104550.06666666665,53280.933333333334,1905.1333333333334
1736586000000,undefined,18510.666666666668,17108.044444444444,19101.022222222222,6187.044444444444,2423.511111111111,24091.155555555553,22710.82222222222,5125.0888888888885,474.1555555555555
1736593200000,undefined,37389.35555555555,7806.622222222222,68442.77777777778,30845.04444444444,637.3555555555556,26440.53333333333,95914.28888888888,69324.64444444444,1155.311111111111
1736600400000,undefined,67023.35555555555,34000.911111111105,39984.444444444445,30569.155555555553,2345.8222222222225,64178.95555555555,25243.022222222222,24687.28888888889,1931.911111111111
1736607600000,undefined,38027.911111111105,69249.82222222221,86214.82222222221,21032.555555555555,2342.888888888889,41600.82222222222,40484.64444444444,20073.466666666667,4336.955555555555
1736614800000,undefined,11152.577777777777,10177.133333333333,52931.444444444445,15675.31111111111,1268.7333333333333,17232.17777777778,16103.71111111111,13082.111111111111,828.2666666666665
1736622000000,undefined,16396.777777777777,11164.066666666668,33089.53333333333,10678.244444444445,2593.755555555555,12130.511111111111,15042.266666666665,9946.666666666664,1126.3333333333333
1736629200000,undefined,82342.1111111111,53484.62222222222,145006.13333333333,202964.24444444443,27359.311111111114,234368.9111111111,45234.8,48205.8,3208.555555555555
1736636400000,undefined,8405.933333333332,20673.888888888887,18818.2,11974.933333333332,3548.6666666666665,20601.31111111111,16326.62222222222,5984.888888888889,1092.0222222222224
1736643600000,undefined,4954.466666666666,7802.044444444444,8483.933333333332,20389.155555555553,3438.777777777778,31076.333333333332,35543.911111111105,6233.355555555555,568.1555555555555
1736650800000,undefined,9819.555555555555,5759.666666666667,22509.6,16932.13333333333,2917.4222222222224,17460.155555555557,12848.31111111111,10407.733333333334,1547.8444444444442
1736658000000,undefined,312834.86666666664,37724.15555555555,158573.4222222222,43148.84444444444,1639.2,40064.51111111111,25730.91111111111,25130.977777777778,5114.7555555555555
1736665200000,undefined,55633.11111111111,27898.311111111114,63769.911111111105,2822,52254.51111111111,147173.73333333334,208961.95555555556,18358.555555555555,1810
1736672400000,undefined,11312.866666666667,13629.199999999999,40665.51111111111,19755.377777777776,2354.488888888889,40556.48888888889,17591.355555555554,28530.777777777774,1143.8666666666666
1736679600000,undefined,29503.177777777775,33570.13333333333,42037.11111111111,10766.355555555554,2444.4,13720.288888888888,9503.533333333333,7363.123277930851,1036.9333333333334
1736686800000,undefined,21395.333333333332,13242.955555555554,32991.84444444445,7414.688888888888,2058.6666666666665,24028.533333333333,20501.466666666667,9473.71111111111,1374.0444444444443
1736694000000,undefined,16328.444444444443,12738.444444444443,33455.53333333333,20740.733333333334,3440.733333333333,21113.466666666667,17940.955555555553,12187.733333333332,1507.4666666666667
1736701200000,undefined,11304.71111111111,11136.244444444445,15873.377777777778,11200.533333333333,1806.8666666666666,8645.71111111111,13314.22222222222,12903.866666666667,971.6222222222221
1736708400000,undefined,9944.644444444444,6232.711111111111,18533.511111111107,10219.622222222222,3517.733333333333,10350.066666666668,10835.066666666668,7529.7555555555555,623.1333333333333
1736715600000,undefined,10649.288888888888,5778.7555555555555,14053.933333333332,7942.222222222222,1188.6444444444446,12337.822222222221,11613.822222222221,8698.133333333333,771.0888888888888
1736722800000,undefined,60617.666666666664,20239.28888888889,98444.5111111111,45278.71111111111,1872.377777777778,21074.6,6797.533333333334,14248.177777777777,943.8222222222222
1736730000000,undefined,19752.62222222222,20690.555555555555,67573.33333333333,52386.02222222222,7280.511111111112,18150.888888888887,20784.177777777775,16573.51111111111,772.7555555555555
1736737200000,undefined,121795.13333333333,35295.777777777774,77087.8,46216.71111111111,77887.37777777777,37555.48888888888,32299.73333333333,27552.511111111107,19187.644444444442
1736744400000,undefined,36626.53333333333,10851.977777777776,26206.73333333333,43344.955555555556,2007.822222222222,17178.222222222223,11265.511111111111,9703.844444444443,1107.9333333333334
1736751600000,undefined,9009.733333333334,9639.8,28604.15555555555,11796.288888888888,3446.777777777778,13738.866666666667,9881.983022976756,17301.868764304603,726.2888888888888
1736758800000,undefined,14904.799999999997,15573.2,25692.222222222223,57326.799999999996,2077.4,15866.777777777777,18690.511111111107,11703.71111111111,1229.1555555555556
1736766000000,undefined,64516.24444444444,38340.97777777778,15165.2,10060.355555555554,1852.4222222222222,20338.82222222222,17422.866666666665,19099.955555555553,2245.111111111111
1736773200000,undefined,57169.46666666667,14414.28888888889,17144.266666666666,11591.91111111111,3709.8,13045.2,9723.288888888888,10231.31111111111,1259.711111111111
1736780400000,undefined,22721.977777777774,12906.844444444443,28786.511111111107,15485.755555555554,3219.3777777777777,8351.755555555555,18555.266666666666,23213.4,1553.9333333333332
1736787600000,undefined,12781.466666666665,17507.377777777776,23322.755555555555,12762.177777777777,39568.84444444444,14640.31111111111,18611.444444444445,17818.755555555555,1211.2222222222222
1736794800000,undefined,20731.533333333333,17016.11111111111,27588.533333333333,31242.688888888886,4056.8,12006.933333333332,17251.4,12947.688888888888,1125.7777777777778
1736802000000,undefined,13150.866666666667,6390.6,25804.11111111111,17296.4,50238.533333333326,20611.066666666666,9353.844444444443,10998.066666666668,1068.2444444444443
1736809200000,undefined,21508.266666666666,26338.377777777776,43593.51111111111,21056.91111111111,1763.822222222222,26492.577777777777,17824.844444444443,16005.155555555555,1313.1999999999998
1736816400000,undefined,23647.91111111111,28037.62222222222,26009.977777777774,9334.733333333334,4258.577777777778,56093.13333333333,14182.333333333334,55610.15555555555,925.4888888888888
1736823600000,undefined,12601.71111111111,21927.91111111111,76016.04444444443,27851.977777777774,3020.8,24838.133333333335,147429.1111111111,72125.68888888888,1103.5111111111112
1736830800000,undefined,51905.95555555555,20789.666666666668,35771.71111111111,52555.35555555555,1573.6444444444446,18128.155555555553,15087.533333333333,15049.8,1884.0888888888887
1736838000000,undefined,15368.044444444442,9539.533333333331,85332.7111111111,9976.644444444444,2571.777777777778,90036.08888888889,0,54521.22222222222,878.0666666666665
1736845200000,undefined,18715.62222222222,11844.377777777778,36525,20418.177777777775,1661.5555555555554,16037.62222222222,0,9236.6,1823.4444444444443
1736852400000,undefined,174633.02222222224,54299.288888888885,34002.57777777778,45784.71111111111,2471.0666666666666,198728.99999999997,0,17352.955555555556,2099.911111111111
1736859600000,undefined,25739.844444444443,89416.51111111112,34540.288888888885,15771.688888888888,2383.3777777777777,20003.133333333335,0,22341.688888888886,2340.3777777777777
1736866800000,undefined,23412.93333333333,54273.6,15573.555555555557,18206.022222222222,2824.777777777778,81433.28888888888,0,32799.177777777775,925.7111111111111
1736874000000,undefined,15878.288888888888,13975.066666666664,15810.177777777777,13537.511111111111,2188.644444444444,36635.22222222222,0,12554.62222222222,793.6222222222221
1736881200000,undefined,143548.08888888886,385568.73333333334,1068006.1555555554,16690.955555555553,3543.4,47348.666666666664,0,98169.55555555555,1920.1555555555556
1736888400000,undefined,57379.73333333332,28333.199999999997,193593.24444444443,13086.066666666668,4247.355555555556,17745.511111111107,0,24650.82222222222,1360
1736895600000,undefined,22805.2,9085.91111111111,15680.733333333332,37150.962264989554,3039.9777777777776,24904.155555555553,0,6873.133333333332,747.2
1736902800000,undefined,88109.37777777777,8175.355555555555,43666.46666666667,12847.777777777777,2937.2,31457.44444444444,0,17806.62222222222,1980.8444444444442
1736910000000,undefined,10154.266666666666,8298.755555555555,15075.6,14435.444444444443,2273.355555555556,22049.51111111111,0,12987.244444444445,1297.7333333333333
1736917200000,undefined,14630,19308.711111111108,141819.24444444443,54376.822222222225,1110.8666666666666,53261.177777777775,0,13865.6,1735.8444444444442
1736924400000,undefined,8969.377777777778,10230.844444444443,25723.866666666665,12164.4,3514.911111111111,23065.133333333335,0,11454.577777777777,955.8222222222222
1736931600000,undefined,7787,8448.466666666665,16322.955555555554,13359.777777777777,2147.0444444444447,23137.977777777774,0,4332.555555555556,877.2444444444444
1736938800000,undefined,42660.13333333333,5885.155555555555,28362.466666666667,17382.466666666664,3451.1777777777775,39060.540060006664,0,7908.822222222221,13113.022222222224
1736946000000,undefined,410840.11111111107,5697.777777777778,19725.022222222222,12782.68888888889,2303.6222222222223,17196.555555555555,0,12897.533333333333,1136.4888888888888
1736953200000,undefined,10877.444444444443,29198.977777777778,40223.333333333336,24331.125533428167,3072.0444444444443,17351.977777777778,0,16003.110765470501,1326.9111111111113
1736960400000,undefined,18860.733333333334,12260.111111111111,27669.088888888888,33119.73333333333,3944.5555555555557,24916.244444444445,0,12088.93333333333,939.5777777777777
1736967600000,undefined,15647.155555555555,17260.6,29106.62222222222,13220.133333333333,3521.8222222222225,21857.577777777777,19768.2,14659.844444444443,986.3333333333333
1736974800000,undefined,7374.747272767668,43445.66666666666,21835.133333333335,17993.998666370302,2413.133333333333,14998.111111111111,12694.555555555555,14303.91111111111,893.0666666666667
1736982000000,undefined,11254.933333333332,12504.02222222222,22757.82222222222,16621.688888888886,3071.4444444444443,15200.511111111111,15926.333333333332,8722.466666666667,1270.4222222222222
1736989200000,undefined,57187.911111111105,26912.711111111108,22497.155555555553,47291.26666666667,2448.1777777777775,39083.82222222222,23195.511111111107,69747.68888888888,1940.3555555555554
1736996400000,undefined,7974.555555555556,14206.644444444444,23680.44444444444,17120.93333333333,3679.888888888889,14797.555555555555,15836.733333333332,5828.666666666667,1206.4222222222222
1737003600000,undefined,8480.577777777777,10858.488888888889,27151.42222222222,15859.02222222222,2182.858539620461,17927.933333333334,15145.91111111111,14513.733333333332,981.5333333333333
1737010800000,undefined,32779.066666666666,21110.066666666666,45607.97777777778,32901.57777777778,3220.688888888889,7095.777777777777,21002.733333333334,17759.022222222222,2786.5777777777776
1737018000000,undefined,17781.888888888887,9326.333333333334,19206.533333333333,49810.51111111111,3405.6222222222223,12505.733333333334,14228.111111111111,10263.22222222222,753.8666666666667
1737025200000,undefined,19833.42222222222,17056.555555555555,73934.64444444444,13486.133333333333,2711.1777777777775,12829.93333333333,26257.177777777775,13209.133333333333,2279.244444444444
1737032400000,undefined,13223.755555555554,14435.799999999997,22362.888888888887,18630.977777777774,3644.133333333333,15470.93333333333,9754.333333333334,11488.844444444443,1131.0888888888887
1737039600000,undefined,9355.555555555555,8813.488888888887,29622.977777777774,9369.777777777777,2278.866666666667,8929.71111111111,8624.91111111111,14308.799999999997,969.1555555555555
1737046800000,undefined,31483.022222222222,19078.088888888888,28400.022222222222,27106.333333333332,3407.0666666666666,30766.177777777775,20487.666666666668,14938.977777777776,3715.9777777777776
1737054000000,undefined,93768.08888888889,14708.825882143808,122206.35555555555,62303.51111111111,28351.266666666663,36375.22222222222,28420.111111111113,12918.444444444443,1339.1555555555556
1737061200000,undefined,50726.73333333333,16212.888888888887,105311.42222222222,127780.13333333333,30826.061844677446,35383.24444444444,40958.2,14486.377777777778,972.3555555555555
1737068400000,undefined,202860.86666666664,146089.13333333333,305315.35555555555,81294.77777777778,29994.177777777775,51914.99999999999,62451.66666666666,21492,2184.422222222222
1737075600000,undefined,8111.044444444444,4963.688888888889,13979.644444444444,50379.288888888885,3630.4,15390.68888888889,7962.955555555555,11479.488888888889,768.1777777777777
1737082800000,undefined,24049.933333333334,11460.777777777777,122951.37777777777,32209.24444444444,2060.422222222222,0,58935.266666666656,51159.688888888886,3957.7999999999997
1737090000000,undefined,23407.133333333335,46190.288888888885,71339.62222222221,39038.37777777777,4261.333333333333,0,48020.86666666667,53218.53333333333,4791.466666666666
1737097200000,undefined,28275.111111111113,18917.377777777776,72304.06666666667,18026.28888888889,2383.911111111111,0,21786.42222222222,5385.644444444444,3366.1777777777775
1737104400000,undefined,11092.666666666666,75907.11111111111,19994.066666666666,20647.088888888888,1112.3111111111111,0,11726.71111111111,3781,1123
1737111600000,undefined,65253.66666666666,40081.64444444444,71842.99302191209,36246.288888888885,3416.0999244343693,0,20613.022222222222,11661.155555555555,6102.599999999999
1737118800000,undefined,51691.688888888886,21947.222222222223,39276.35555555555,22984.688888888886,38651.666666666664,0,15068.555555555555,16332.08888888889,3143.8821752265862
1737126000000,undefined,28900.44444444444,12082.644444444444,29713.48888888889,24408,2895.821293620805,0,20868.866666666665,14954.62222222222,1258.511111111111
1737133200000,undefined,114070.3111111111,14761.488888888887,249156.04444444444,90075.77777777777,30478.890765265307,0,37903.88888888888,20946.555555555555,1204.2
1737140400000,undefined,21877.2,15483.22222222222,37322.444444444445,31656.845146666667,4299.777777777777,15587.555555555555,14224.8,19575.6,1197.8444444444444
1737147600000,undefined,11122.91111111111,15153.777777777777,130811.3111111111,32714.955555555553,3207.688888888889,42580.71111111111,16984.28888888889,35993.57777777778,1913.2666666666664
1737154800000,undefined,17322.8,11431.488888888887,8875.444444444443,22625.355555555554,4561.066666666667,18526.644444444446,12268.2,12382.333333333334,946.8888888888889
1737162000000,undefined,12221.066666666668,10520.555555555555,31785.111111111113,16611.755555555555,4377.066666666667,12638.822222222221,12408.6,8518.155555555555,1048.088888888889
1737169200000,undefined,9402.733333333334,46469.95555555555,75250.82222222221,15731.044444444444,3451.244444444444,19319.155555555553,9215.91111111111,11982.933333333332,794.088888888889
1737176400000,undefined,11915.111111111111,48071.37777777777,430572.68888888886,42864.84444444444,4350.511111111111,18970.48888888889,247775.17777777778,6397.311111111111,730
1737183600000,undefined,23738.466666666667,11254.888888888887,31068.711111111108,14898.888888888889,4469.466666666666,11981.066666666668,14589.622222222222,9287.111111111111,777.4222222222221
1737190800000,undefined,11011.02222222222,5856.2,14729.488888888887,17995.222222222223,3230.6666666666665,8386.955555555554,7350.244444444444,8997.22222222222,6010.7555555555555
1737198000000,undefined,17658.666666666668,7794.51111111111,35253.51111111111,14999.688888888888,4015.755555555556,8570.6,11709.733333333334,18606.37777777778,3536.111111111111
1737205200000,undefined,73763.16198857702,56878.8,151870.3111111111,24861.2,3125.7111111111108,41148.333333333336,25362.399999999998,45975.73333333332,6966.977777777777
1737212400000,undefined,25845.755555555555,24041.177777777775,0,20458.28888888889,3577.088888888889,24298.666666666668,29000.33333333333,41084.4,3012.133333333333
1737219600000,undefined,60972.4,16750.044444444444,0,139055.6888888889,29242.11111111111,50255.688888888886,107301.77777777778,23449.977777777778,996.9777777777778
1737226800000,undefined,11112.488888888887,15591.155555555555,0,27370.44444444444,3715.4222222222224,9702.71111111111,13389.377777777778,15500.31111111111,985.9333333333332
1737234000000,undefined,29054.933333333334,21116.466666666664,0,18463.266666666666,4224.4,20684.82222222222,20582.555555555555,46504.48888888888,1442.9555555555555
1737241200000,undefined,21862.533333333333,9625.02222222222,0,49211.02222222222,4187.933333333333,13967.759854241656,12854.155555555555,27020.533333333333,859.2666666666665
1737248400000,undefined,151694.97777777776,16534.355555555554,0,15568.644444444444,3652.1777777777775,11205.533333333333,10123.933333333332,11852.02222222222,1124.4444444444443
1737255600000,undefined,18439.688888888886,16139.933333333332,0,30379.266666666666,3433.688888888889,70669.11111111111,18064.6,11935.333333333334,853.1777777777777
1737262800000,undefined,17142.777777777777,13714.266666666666,0,52197.6,3357.8444444444444,15502.999999999998,41141.51111111111,9688.22222222222,2111.755555555555
1737270000000,undefined,42327.288888888885,13242.4,0,92830.08888888889,4840.133333333333,47018.97777777778,78855.77777777777,12951.422222222222,830.2444444444444
1737277200000,undefined,12220.91111111111,7509.0888888888885,0,10581.755555555554,3915.4444444444443,37686.68888888889,40446.555555555555,17932.222222222223,2327.755555555555
1737284400000,undefined,44280.62222222223,44808.31111111111,0,35813.75555555555,4223.911111111111,26883.33333333333,30503.133333333335,57440.08888888888,9761.8
1737291600000,undefined,16627.155555555553,20060.222222222223,0,26978.888888888887,6555.644444444444,8254.222222222223,16547.666666666668,24951.866666666665,2895.0666666666666
1737298800000,undefined,17283.042353333334,8407.177777777779,undefined,25975.355555555554,1260.4444444444446,12178.755555555554,14593.555555555555,63639.019729825806,1500.888888888889
1737306000000,67756.66666666666,7670.977777777777,10874.955555555554,33909.75555555555,13628.111111111111,518.4888888888888,20669.555555555555,10611.822222222221,34431.444444444445,1135.6666666666667
1737313200000,3402699.488888889,6557.8,2941.9555555555553,64186.911111111105,22578.666666666668,171.66666666666666,24814.82222222222,14193.133333333333,27030.155555555553,1362.2222222222222
1737320400000,341983.4222222222,11389.62222222222,10362.866666666667,40298.333333333336,15562.822222222221,868.8444444444444,17773.28888888889,16538.688888888886,21790.555555555555,1193.622222222222
1737327600000,349083.26666666666,8303.244444444445,12580.244444444445,25840.51111111111,15471.688888888888,867.5777777777778,13996.133333333333,18167.48888888889,41079.044444444444,1692.9333333333334
1737334800000,4820.244444444444,4639.311111111111,12921.2,44195.066666666666,58259.15555555555,842.3777777777777,13038.466666666667,37374.911111111105,38103.51111111111,1316.5777777777778
1737342000000,undefined,7910.199999999999,13452.488888888887,35571.68888888889,13384.955555555556,821.5111111111111,10376.888888888887,22594.444444444445,9066.02222222222,1188.0444444444443
1737349200000,undefined,7604,41464.88888888888,29717.955555555553,16807.377777777776,1230.6444444444444,9119.555555555557,46492.53333333333,11657.244444444445,3706.088888888889
1737356400000,undefined,46538.46666666666,undefined,125707.3111111111,0,846.8,17007.82222222222,16535.17777777778,18490.11111111111,1417.1555555555556
1737363600000,undefined,15616.422222222222,71856.17777777779,62817.46666666666,19607.11111111111,918.8666666666666,12199.844444444443,21050.37777777778,21821.022222222222,1031.3111111111111
1737370800000,undefined,19855.355555555554,3401.8444444444444,undefined,30613.644444444442,1553.5999999999997,14555.666666666666,14701.02222222222,16544.533333333333,1144.7555555555555
1737378000000,undefined,13470.399999999998,3851.5777777777776,23044.82222222222,14841.466666666665,1210.0888888888887,16585.644444444442,14200.777777777777,25960.199999999997,1332.9333333333334
1737385200000,undefined,87570.46666666666,10404.533333333331,316817.8,104922.53333333334,625.6,250709.75555555554,91305.13333333332,17515.48888888889,2153.244444444444
1737392400000,undefined,28159.62222222222,6936.4222222222215,774.2222222222222,21946.911111111112,791.1555555555555,15298.377777777778,15888.844444444443,23302.04444444444,1230.1555555555556
1737399600000,undefined,20329.133333333335,31410.933333333334,67129.28888888888,20529.755555555555,90.15555555555555,34646.02222222222,24052.51111111111,103947.57777777777,2149.422222222222
1737406800000,314288.5777777778,6769.4,15340.288888888888,41473.62222222223,16828.28888888889,1014.1555555555555,16313.51111111111,17310.377777777776,31599.62222222222,948.1555555555555
1737414000000,2816575.955555556,6641.822222222222,56338.55555555555,27007.466666666667,49410.51111111111,20667.111111111113,82609.84444444443,115165.17777777776,37562.53333333333,1331
1737421200000,3087011.333333333,7910.577777777778,8780.28888888889,80157.06666666667,7938.044444444445,1380.2444444444443,18082.533333333333,14450.866666666667,48654.688888888886,8149.888888888889
1737428400000,3117008.577777778,7970.4,19368.533333333333,44485.777777777774,23730.466666666667,386.24444444444447,26521.644444444442,18463.222222222223,37838.95555555555,1651.2888888888888
1737435600000,2849867.488888889,12506.066666666664,5752.377777777777,37980.8,11646.266666666666,263.44444444444446,11358.244444444445,18574.577777777777,12569,1361.9333333333332
1737442800000,403201.73333333334,10692.666666666666,43487.46666666666,178358.5111111111,113567.68888888888,2113.133333333333,66829.97777777776,138496.55555555556,14262.088888888888,1021.5555555555554
1737450000000,1541999.5777777776,6958.911111111111,51567.86666666667,20489.155555555553,10571.466666666667,10261.28888888889,26864.466666666667,13211.844444444443,19438.377777777776,960.9777777777778
1737457200000,1373684.2,8730.933333333332,6619.7555555555555,18835.266666666663,16823.066666666666,834.1333333333333,8548.511111111111,13121.355555555554,60305.82222222222,823.2444444444444
1737464400000,2242770.7777777775,7625.0888888888885,230962.9111111111,91877.46666666665,8508.888888888889,1455.9777777777776,13007.666666666664,19733.844444444443,14853.266666666666,907.2222222222222
1737471600000,1080127.0444444444,35910.08888888888,15107.71111111111,170453.08888888886,18825.533333333333,1927.1555555555556,43113.8,20823.533333333333,19623.533333333333,2040.5777777777776
1737478800000,651764.4666666666,26370.51111111111,26378.399999999998,65505.51111111111,24392.37777777778,932.5555555555555,32358.155555555553,38888.422222222216,21301.533333333333,2062.644444444444
1737486000000,3018679.0222222223,27809.844444444447,13467.399999999998,155818.2,13812.422222222223,3610.644444444444,24041.466666666664,50986.84444444444,14381.044444444444,1380
1737493200000,3280821.888888889,18585.377777777776,19230.266666666663,48266.955555555556,17859.333333333332,39581.51111111111,27223.266666666666,28369.977777777774,11220.866666666667,4690.51111111111
1737500400000,2941663.2,42433.777777777774,13532,113243.68888888888,54950.57777777778,13987.577777777777,25141,109213.02222222222,10906.888888888887,921.2666666666667
1737507600000,774095.3777777777,11496.31111111111,29085.955555555553,51849.88888888888,30505.377777777776,2344.5333333333333,25254.666666666668,29492.755555555555,22347.066666666666,1808.822222222222
1737514800000,246104.46666666667,34018.22222222222,14442.444444444443,59033.62222222222,14641.422222222222,2004.4222222222222,14872,22026.133333333335,14195.888888888887,2476.288888888889
1737522000000,850672.4888888889,9462.977777777776,9711.822222222221,25013.266666666666,18733.51111111111,2306,12426.044444444444,14199.533333333333,8760.577777777777,1068.0888888888887
1737529200000,1315890.4222222222,56855.55555555555,57724.26666666667,127253.88888888886,46818.8,3366.5777777777776,80684.22222222222,65298.75555555555,19863.088888888888,13123.8
1737536400000,282030.48888888885,16700.955555555556,16128.866666666665,24931.777777777774,10734.62222222222,3200.4,26817.666666666668,15132.4,15041.333333333334,2621.9333333333334
1737543600000,1952472.6888888888,25295.24444444444,20755.711111111108,53116.08888888888,24778.266666666666,3581.133333333333,27538.8,23144.2,29847.44444444444,2823.1777777777775
1737550800000,1102527.0222222223,14827.91111111111,15376.377777777778,44113.044444444444,20977.666666666668,3626.5777777777776,21808.6,17955.533333333333,14787.955555555554,1761.3333333333333
1737558000000,1030382.5777777777,15953.244444444445,17003.977777777778,31570.555555555555,23415.82222222222,3033.4,30272.11111111111,19050.333333333332,14313.333333333332,2246.5777777777776
1737565200000,1683280.1555555554,140512.1111111111,63588.51111111111,305625.8,104828.04444444443,30577.333333333332,178214.57777777777,43424.022222222215,18783.222222222223,1588.2222222222222
1737572400000,625084.5999999999,103110.68888888888,23829.6,127108.37777777777,12228.733333333332,2610.4222222222224,96597.02222222222,123417.27519777777,10180.511111111111,1420.1999999999998
1737579600000,1356459.4888888889,266658.0222222222,93281.82222222221,549668.511111111,49139.933333333334,73476.66666666667,67819.5111111111,116457.42222222222,44997,2531.688888888889
1737586800000,1410889.4444444443,12446.644444444444,15936.644444444444,18743.6,15200.422222222222,3487.355555555556,12531.8,13279.133333333333,44485.822222222225,898.1333333333333
