"Time","alice inbound","bob inbound","charlie inbound","dave inbound","erin inbound","frank inbound","ian inbound","jade inbound","luke inbound","mike inbound"
1736312400000,5251.533333333334,5950.688888888889,5814.177777777778,3845.6,undefined,344.75555555555553,5634.577777777778,5352.11111111111,undefined,1013.4444444444445
1736319600000,40554.75555555555,32384.888888888887,42581.911111111105,29077.688888888886,undefined,509.6222222222222,39573.24444444444,35670.22222222222,undefined,7369.399999999999
1736326800000,7484.577777777778,7240.0888888888885,7811.288888888887,7126.822222222222,undefined,500.55555555555554,7600.333333333332,8714.955555555554,undefined,1430.9333333333334
1736334000000,3846.5333333333333,5109.177777777777,734.2,4127.288888888888,4264.955555555555,33.44444444444444,13351.844444444443,2201.2,undefined,3588.7111111111108
1736341200000,11374.02222222222,5855.733333333334,7058.51111111111,6389.0888888888885,7262.844444444444,56.91111111111111,18959.4,8628.599999999999,3869.3555555555554,4182.266666666666
1736348400000,8689.8,4218.425028886321,4816.9111111111115,5826.7555555555555,6136.177777777777,97.6,9569.488888888887,5856.333333333333,3241.733333333333,2440.022222222222
1736355600000,10539.91111111111,6961.555555555556,6414.911111111111,6444.31111111111,6772.444444444443,35034.57777777778,11455.91111111111,6755.666666666667,4192.8,554.7333333333333
1736362800000,10631.91111111111,5392.866666666667,6416.888888888889,6173.622222222222,6247.555555555556,81.5111111111111,10006.044444444444,6434.399999999999,4880.866666666667,2460.777777777778
1736370000000,8701.644444444444,4357.177777777778,5058.222222222222,4974.488888888888,5976.977777777777,72.13333333333334,8007.222222222222,6532.177777777777,3850.533333333333,1963.0222222222221
1736377200000,7851.733333333334,5492.777777777778,5701.2,6847.7555555555555,6375.666666666667,95.62222222222222,8398.755555555555,5680.177777777777,7753.488888888888,2118.422222222222
1736384400000,35091.35555555555,17701.022222222222,16014.155555555555,20676.555555555555,17029.13333333333,49.91111111111111,21633.222222222223,17429.244444444445,13778.4,9420.222222222223
1736391600000,9447.066666666668,5739.155555555555,5831.688888888889,6426.11111111111,6595.822222222222,58.6,8904.844444444443,6572.900932918701,0,3350.4
1736398800000,26651.82222222222,14885.844444444443,16099.733333333332,23340.111111111113,24321.6,68.14241898919856,26836.933333333334,20848.4,0,7055.044444444445
1736406000000,27408.711111111108,14800.066666666664,17084.399999999998,18448.04444444444,21396.644444444446,36605.933333333334,24097.333333333332,18925.777777777777,0,6622.911111111111
1736413200000,8952.866666666667,5687.6,4707.2444444444445,6776.222222222222,5754.8,76.28888888888888,7616.399999999999,6208.2444444444445,0,1492.5333333333333
1736420400000,6192.288888888888,5343.888888888889,4949.266666666666,6951.155555555555,5471.466666666666,117.44444444444443,6218.688888888889,6050.955555555555,0,1849.177777777778
1736427600000,28882.866666666665,13903.333333333334,11014.155555555555,19456.04444444444,16484.444444444445,141.57777777777775,20644.11111111111,15177.533333333331,0,3272.8
1736434800000,7216.266666666666,5657.155555555555,6108.733333333334,10340.266666666666,6648.999999999999,97.15555555555555,8116.888888888889,6925.4222222222215,0,1614.822222222222
1736442000000,52555.99999999999,42398.688888888886,40556.73333333333,55839.73333333333,48093.399999999994,135.64444444444445,53015.37777777777,41795.42222222222,0,9646.111111111111
1736449200000,12691.02222222222,7542.844444444444,7590.222222222222,10924.155555555555,9023.288888888888,66.71111111111111,11362.266666666666,10132.02222222222,9937.577777777777,1919.0222222222221
1736456400000,7688.11111111111,4838.7555555555555,5722.399999999999,7163.533333333334,6648.288888888888,83.42595474147512,7733.044444444444,6308.244444444444,6199.8,1552.7999999999997
1736463600000,10015.2,11395.822222222221,11440.492324098555,13321.244444444445,7178.577777777778,105.53333333333333,9625.088888888888,9232.444444444443,9796.422222222222,2868.733333333333
1736470800000,46555.2,32907.62222222222,32952.15555555555,42149.24444444444,88963.73333333334,171.7111111111111,41761.777777777774,34738.955555555556,31491.577777777777,5999.377777777777
1736478000000,20490.555555555555,18878.42222222222,21848.2,24743.333333333332,18461.48888888889,139.7111111111111,13836.288888888888,14652.644444444444,15323.488888888887,3666.8444444444444
1736485200000,8785.62222222222,6170.777777777777,6921.333333333333,7524.311111111111,7385.533333333332,239.2,8100.955555555555,7090.355555555555,5988.5777777777785,1224.1555555555556
1736492400000,17433.28888888889,14280.555555555557,13704.666666666664,16539.688888888886,12474.955555555556,106.24444444444444,11506.044444444444,12570.866666666667,12771.088888888888,2511.9777777777776
1736499600000,6552.688888888889,6513.266666666666,5946.377777777777,7912.511111111112,5819.533333333334,456.88888888888886,7057.31111111111,6063.777777777777,5868.066666666667,1291.1333333333334
1736506800000,20352.844444444447,18595.333333333332,17223.333333333332,20849.222222222223,16806.28888888889,150.7111111111111,19843.28888888889,16640.222222222223,16445.31111111111,5578.488888888888
1736514000000,9675.488888888887,7210.888888888889,6550.688888888889,8143.666666666666,6793.888888888889,597.8,8289.288888888888,7322.777777777778,6992.177777777777,1883.4444444444443
1736521200000,15405.533333333331,14839.866666666665,13008.955555555554,17992,14094.02222222222,338.8444444444445,15823.577777777777,13672.599999999999,13636.244444444445,6728.0888888888885
1736528400000,10749.177777777777,10933.066666666668,9709.777777777777,13581.133333333333,8211.533333333333,84.08888888888889,10050.666666666666,9493.222222222223,8020.066666666667,3422.311111111111
1736535600000,10106.488888888889,10634.333333333334,8718.31111111111,13179.822222222221,7414.333333333333,84.62222222222222,9824.688888888888,8185.622222222222,7710.622222222221,2238.266666666667
1736542800000,7776.555555555556,7184.222222222222,5688.4,9399.844444444443,5913.711111111111,194.68888888888887,7204.999999999999,6738,5960.844444444444,1741.2
1736550000000,12145.422222222222,10349.533333333333,9090.02222222222,14016.866666666667,10383.577777777777,84.9111111111111,11655.155555555557,8786.31111111111,9430.71111111111,2428.4
1736557200000,15429.955555555554,8366.599999999999,8846.822222222221,10571.02222222222,11395.177777777777,107.97777777777777,11905.333333333332,9271.155555555557,9530.888888888887,3774.9777777777776
1736564400000,9437.644444444444,10045.755555555554,7120.777777777777,10379.844444444443,7068.577777777778,397.88888888888886,8632.08888888889,8307.199999999999,6729.4402595382535,1886.7333333333331
1736571600000,10207.155555555555,9538.133333333331,8239.733333333334,11643,22834,376.1555555555555,9949,8436.555555555555,7743.244444444444,3346.9777777777776
1736578800000,10874.355555555554,11523.888888888887,10654.777777777777,16358.177777777777,8897.511111111111,387.3333333333333,13243.555555555555,12241.088888888888,11641.644444444444,5056.333333333333
1736586000000,8808.22222222222,8073.399999999999,7145.622222222222,9828.422222222222,8079.866666666667,386.17777777777775,8695.444444444443,7955.7555555555555,7936.844444444444,3827.6
1736593200000,13607.688888888888,12288.155555555555,11717.822222222221,15653.02222222222,11022,63.35555555555555,13114.888888888889,12261.955555555554,11897.62222222222,5024.133333333333
1736600400000,21806.911111111112,18168.42222222222,15562.31111111111,28379.533333333333,20340.755555555555,323.24444444444447,20481.91111111111,18153.266666666666,18414.733333333334,3259.5333333333333
1736607600000,20455.04444444444,24604.733333333334,21906.62222222222,33703.57777777778,19898.644444444442,357.3333333333333,20488.71111111111,20329.711111111108,19377.711111111108,6184.155555555555
1736614800000,7273.377777777777,6968.822222222222,6669.533333333334,10573.31111111111,7720.399999999999,226.93333333333334,6781.044444444444,6598.266666666666,5991.888888888889,1704.0666666666666
1736622000000,8975.73441180392,8163.866666666666,8060.555555555556,10902.044444444444,8696.22222222222,290,9545.6,8878.844444444443,7533.777777777777,2042.2444444444443
1736629200000,17273.022222222222,19391.577777777777,16376.955555555554,25531.577777777777,17116.82222222222,468.75555555555553,18237.866666666665,15890.155555555555,17594.48888888889,6501.688888888889
1736636400000,10718.688888888888,11475.866666666665,8286.022222222222,16588,7019.288888888888,548.4222222222222,10257,8913.977777777776,9306.2,2075.5333333333333
1736643600000,5697.622222222222,5425.222222222222,4816.6,9456.31111111111,6279.199999999999,527.5333333333333,5573.133333333333,5088.644444444444,4963.844444444444,2361.288888888889
1736650800000,8071.555555555556,7495.533333333332,5791.0888888888885,8552.533333333333,5604,449.55555555555554,6480,5708.688888888889,5834.977777777778,1330.1555555555556
1736658000000,29138.777777777774,41578.6,34557.799999999996,61953.37777777777,34618.15555555555,214.53333333333333,36783.066666666666,34407.044444444444,33850.48888888889,9845.68888888889
1736665200000,27144.644444444442,25953.044444444447,16970.42222222222,25432.48888888889,21857.977777777778,624.311111111111,20294.577777777777,17941.711111111108,20254,8823.466666666667
1736672400000,9186.763856171387,9906.977777777776,8519.222222222223,13293.933333333332,8895.044444444444,484.71111111111105,8922.777777777777,8393.133333333333,9420.355555555554,4042.0888888888885
1736679600000,7850.288888888888,9022.422222222222,7999.955555555555,11462.466666666667,6048.111111111111,397.91111111111115,6897.288888888888,6295.155555555555,5964.047640209759,2952.3999999999996
1736686800000,10646.22222222222,7932.244444444444,6228.022222222222,12527.822222222221,8743.91111111111,326.5777777777777,9238.155555555555,7645.377777777778,7927.399999999999,1862.133333333333
1736694000000,10196.644444444444,8182.377777777777,7352.466666666665,12467.888888888889,7439.288888888888,515.8,9212.177777777777,7946.688888888888,7485.355555555554,1980.0888888888887
1736701200000,6963.822222222222,7971.555555555556,6046.11111111111,12615.555555555555,6618.177777777777,290.1555555555555,8743.844444444443,7094.044444444444,6773.644444444445,1515.4444444444443
1736708400000,9169.533333333333,5712.488888888888,5943.333333333333,16756.266666666666,5254.933333333333,566.2,5842.977777777778,5787.555555555556,4974.355555555555,947.1333333333332
1736715600000,7274.355555555555,6278.888888888889,6369.044444444445,10125.444444444443,6672.644444444444,200.84444444444443,7079.222222222222,6959.6,6859.866666666667,1275.9555555555555
1736722800000,9262.2,8672.111111111111,8292.866666666665,13514.866666666667,6256.51111111111,337.8222222222222,8321.2,9146.777777777777,8033.466666666666,3396.266666666666
1736730000000,9611.511111111111,8038.555555555556,6857.6,12983.91111111111,7688.155555555555,403.6666666666667,7814.533333333332,7310.31111111111,6831.533333333334,3085.4666666666662
1736737200000,33375.8,40914.48888888888,36356.86666666667,67694.4,35694.51111111111,429.55555555555554,36633.688888888886,34318.37777777777,35713.422222222216,9651.955555555554
1736744400000,10511.733333333334,8922.266666666666,7496.866666666667,14783.399999999998,29400.444444444445,358.0444444444444,7724.777777777777,7649.933333333333,8544.999999999998,1574.3999999999999
1736751600000,6476.51111111111,5586.977777777778,4958.6,8340.844444444443,4932.666666666666,966.7999999999998,5314.466666666666,5819.319141371494,5090.638401884319,2211.777777777778
1736758800000,8193.844444444443,8849.755555555555,8579.555555555555,13868.022222222224,7796.822222222221,253.8222222222222,7771.022222222222,7595.199999999999,7816.977777777777,1532.8444444444444
1736766000000,8163.599999999999,13149,9045.888888888887,12766.422222222222,8175.933333333333,325.8444444444444,7378.799999999999,6363.644444444444,6253.8,1323.3555555555554
1736773200000,8174.133333333332,7270.711111111111,6721.955555555555,12831.955555555554,6816.066666666667,501.8666666666667,8744.377777777778,6781.155555555555,6765.333333333333,1566.4888888888888
1736780400000,10804.755555555554,10932.71111111111,11223.62222222222,20379.57777777778,9854.822222222221,504.6444444444444,12421.822222222221,9629.755555555555,9324.733333333334,1865.0444444444443
1736787600000,9293.422222222222,9253.844444444443,8125.955555555555,16876.244444444445,9390.133333333333,465.8666666666666,11489.755555555554,7828.2,8357.31111111111,1718.622222222222
1736794800000,11846.28888888889,9343.333333333334,7949.466666666665,16887.933333333334,9875.71111111111,521.8666666666666,9995.62222222222,8142.955555555555,8299.933333333332,1573.7111111111112
1736802000000,8457.511111111111,8667.044444444444,8212.866666666667,14843.6,7081.777777777777,319.71111111111105,9030.644444444444,8382.155555555555,8400.644444444444,1977.2666666666664
1736809200000,13243.488888888887,10332.266666666666,8195.066666666666,19251.6,9292.177777777777,322.06666666666666,11191.422222222222,8950.02222222222,8843.511111111111,2437.5777777777776
1736816400000,18166.088888888888,16229.866666666667,15183.577777777777,20728.355555555554,16162,637.688888888889,17095.844444444443,15943.377777777778,15856.511111111111,10569.066666666664
1736823600000,14943.2,7267.488888888888,8273.999999999998,13008,12450.066666666668,488.51111111111106,13200.799999999997,9479.511111111111,10041.866666666667,1859.2
1736830800000,15284.044184650944,14526.822222222221,12627.955555555554,26342.48888888889,13744.866666666667,316.0222222222222,15397.244444444445,14742.71111111111,22980.866666666665,4462.377777777778
1736838000000,12198.844444444443,12534.355555555554,11538.466666666667,15905.133333333333,10493.866666666667,357.8444444444444,12699.577777777777,0,12201.2,7531.51111111111
1736845200000,10818.466666666667,9937.22222222222,9271.466666666667,17699.48888888889,9067.244444444445,309.71111111111105,10797.91111111111,0,9964.555555555555,1922.5111111111112
1736852400000,22675.533333333333,18105.51111111111,15974.577777777777,27952.577777777777,9372.888888888887,380.0444444444444,17067.844444444443,0,15504.71111111111,7263.888888888889
1736859600000,13783.133333333331,12287.577777777777,12000.177777777777,27726.53333333333,11434.511111111111,354.71111111111105,13692.822222222223,0,13123.111111111111,5288.11111111111
1736866800000,12652.99544292542,9088.822222222221,9160.422222222223,22616,11161.333333333334,476.99999999999994,11224.377777777778,0,11244.844444444443,2634.244444444444
1736874000000,9558.555555555555,7519.377777777778,7436.4222222222215,17390.844444444443,8567.311111111112,268.22222222222223,8613.466666666667,0,8234.2,1554.3777777777775
1736881200000,12866.577777777777,37215.08888888888,33573.777777777774,46567.35555555555,10661.577777777777,501.0444444444444,14477.111111111111,0,26290.955555555553,29009.51111111111
1736888400000,15168.511111111111,11831.888888888887,11294.155555555555,19987.777777777774,12406.933333333332,1416.4444444444446,13782.6,0,11517.088888888888,3772.7111111111108
1736895600000,8205.511111111111,6524.799999999999,4942.111111111111,10827.91111111111,6713.520600915596,435.35555555555555,6613.533333333334,0,6498.6,1119.8
1736902800000,12876.93333333333,11322.399999999998,9473.644444444444,15118.866666666665,9045.422222222223,426.4444444444444,10851.688888888888,0,9536.177777777777,3685.8444444444444
1736910000000,9823.066666666668,8869.355555555554,7810.177777777778,18202.57777777778,7952.288888888888,336.4444444444444,8653.888888888889,0,7785.622222222222,1445.9333333333332
1736917200000,20884.355555555554,9985.022222222224,9019.533333333331,19620,13666.355555555554,204.5333333333333,15841.511111111111,0,13132.422222222222,2725.5333333333333
1736924400000,8477.71111111111,7870.022222222222,6144.0888888888885,15283.666666666666,7832.977777777778,516.8222222222222,7904.999999999999,0,6699.355555555555,1476.0222222222221
1736931600000,6662.488888888888,6686.777777777777,5220.488888888888,11702.822222222221,5837.0888888888885,362.4222222222222,6485.7555555555555,0,5775.155555555555,977.111111111111
1736938800000,9507.777777777777,9737.511111111111,9816.066666666668,15522.91111111111,7918.777777777777,530.2666666666667,8267.607511945771,0,6691.333333333333,3580.244444444444
1736946000000,9713.044444444444,6239.977777777777,5744.644444444445,11765.222222222223,6970.7555555555555,352.7111111111111,7710.533333333332,0,6633.733333333334,1253.9555555555555
1736953200000,13726.822222222221,12507.466666666665,9487.755555555555,19210.28888888889,11384.757290184923,499,11761.377777777778,0,10808.51016553716,3731.066666666666
1736960400000,23543.8,8503.999999999998,7746.355555555555,17682.6,9054.444444444443,501.5777777777777,9368.288888888888,0,9003.844444444443,1584.7999999999997
1736967600000,11494.8,7976.044444444444,7875.11111111111,16474.04444444444,10108.377777777778,422.17777777777775,9264.22222222222,8581.4,8787.444444444443,2190.4666666666667
1736974800000,9068.044444444444,7970.094869914906,7084.2666666666655,16876.466666666664,8125.539008668593,355.08888888888885,8865.71111111111,7282.4222222222215,6704.5777777777785,1273.4666666666667
1736982000000,10220.511111111111,8781.8,7424.377777777777,17070.71111111111,8130.577777777778,494.9333333333333,9174,8377.044444444444,8651.355555555556,2031.1555555555556
1736989200000,18125.42222222222,15264.62222222222,16531.466666666664,36975.86666666667,15304.977777777774,272.4222222222222,18081.088888888888,16506.777777777777,17089.51111111111,4990.622222222222
1736996400000,11402.733333333334,9756.555555555555,8093.377777777777,19707.177777777775,8173.444444444443,572.2666666666667,9099.044444444444,8146.488888888888,8313.199999999999,1788.9555555555555
1737003600000,9001.733333333332,7403.6,5836.866666666667,11905.822222222221,6359.866666666667,445.7801875472201,6669.822222222222,6604.666666666667,6281.822222222222,1241.911111111111
1737010800000,15168.91111111111,18326,17750.42222222222,37831.62222222222,10592.91111111111,580.6,15002,16158.955555555554,15051.266666666665,3983.022222222222
1737018000000,10388.866666666667,7400.888888888889,6721.777777777777,15798.6,8483.422222222222,493.9111111111111,6965.644444444444,6658.044444444444,5793.177777777777,1547.9333333333332
1737025200000,9557,10039.31111111111,8653.533333333333,18843.511111111107,7055.333333333333,463.24444444444447,7262.266666666666,7263.377777777777,7385.844444444444,2387.2888888888892
1737032400000,12689.822222222221,10898.933333333332,7785.711111111112,18454.066666666666,7098.066666666667,483.26666666666665,8218.222222222223,9492.044444444444,7955.355555555554,3212.066666666666
1737039600000,10136.444444444443,7766.444444444443,6755.866666666667,16020.22222222222,7712.222222222222,392.1555555555555,8301.666666666666,7476.533333333332,6820.822222222222,1731
1737046800000,21653.111111111113,18555.866666666665,16488.777777777777,44163.31111111111,15940.377777777778,538.311111111111,17523.24444444444,16818.555555555555,17856.333333333332,3452.9333333333334
1737054000000,12842.955555555554,11555.377777777778,10665.051995378188,25416.44444444444,9571.177777777777,40167.22222222222,12129.644444444444,11056.977777777776,11512.555555555555,3540.4444444444443
1737061200000,10586.888888888887,10064.066666666668,9074.244444444445,20482.2,8672.6,32783.38812866536,10269.977777777776,9498.466666666667,10181.91111111111,3154.5333333333333
1737068400000,18218.31111111111,27307.04444444444,24159.04444444444,47189.51111111111,17157.644444444442,41663.333333333336,20048.266666666666,21893.511111111107,21665.777777777777,12289.777777777777
1737075600000,6891.688888888889,5891.177777777777,5248.2444444444445,13203.488888888887,5024.288888888888,546.911111111111,5818.822222222222,5719.044444444444,5071.355555555555,1169.0222222222221
1737082800000,12760.244444444445,13441.377777777778,12275.555555555557,26557.555555555555,10004.02222222222,366.1777777777778,0,11866.533333333333,11904.333333333334,6543.377777777777
1737090000000,27172.777777777774,18887.177777777775,14933.333333333334,39010.28888888889,16836.755555555555,526.7555555555556,0,11843.244444444445,15307.71111111111,3391.6
1737097200000,16299.799999999997,15093.733333333334,13067.8,30696.42222222222,13860.266666666666,354.71111111111105,0,12512.266666666666,3431.755555555555,2904.7111111111108
1737104400000,10438.488888888887,7770.555555555556,6652.777777777778,18317.044444444447,7115.577777777778,225.5333333333333,0,8072.244444444444,3261.4,1700.1777777777777
1737111600000,28920.42222222222,22818.888888888887,18626.48888888889,51968.88750611139,18544.066666666666,486.3981864248566,0,22754.755555555555,11783.02222222222,5395.044444444444
1737118800000,12407.333333333334,10188.2,8584.822222222221,21917.199999999997,10229.444444444443,544.7333333333333,0,10650.288888888888,5085.133333333333,2358.5614003909723
1737126000000,11474.266666666666,9775.355555555554,9078.68888888889,24128.088888888888,9198.244444444445,420.1378084018671,0,13472.244444444445,5590.444444444443,1995.7999999999997
1737133200000,14016.02222222222,11619.71111111111,12412.288888888888,25544.04444444444,11595.422222222222,35896.07590436405,0,12649.6,8142.31111111111,4090.644444444444
1737140400000,10942.71111111111,10498.666666666666,8827.044444444444,25420.555555555555,12469.28959111111,622.7777777777777,11106.822222222223,10521.28888888889,6428.822222222222,2304.0666666666666
1737147600000,17245.955555555553,16826.266666666666,15169.644444444444,38162.31111111111,12361.4,489.3333333333333,15254.288888888888,14749.733333333332,10069.577777777777,3344.0888888888885
1737154800000,9334.422222222222,7572.11111111111,7576.31111111111,23129.71111111111,6303.222222222222,645.3777777777777,8011.733333333333,7269.177777777778,4853.2,1612.9555555555555
1737162000000,9413,7102.666666666666,7384.4222222222215,17112.48888888889,7927.688888888889,634.6222222222221,8571.377777777778,7233.11111111111,4963.933333333333,1962.1111111111109
1737169200000,7379.977777777777,7847.244444444444,7032,14928.199999999999,6019.2444444444445,537.7111111111111,6713.888888888889,7946.177777777777,4367.911111111111,1295.7333333333333
1737176400000,16883.888888888887,10752.71111111111,10731.955555555554,14814.133333333331,10424.688888888888,607.6666666666666,11398.133333333331,10606.666666666666,8518.044444444444,5819.622222222222
1737183600000,7677.044444444444,6451.288888888888,6107.622222222222,14837.288888888888,6076.31111111111,645.4444444444445,7178.133333333332,6206.2,5285.911111111111,1301.0222222222221
1737190800000,6863.51111111111,4984.466666666666,5153.333333333333,11954.111111111111,5206.977777777777,543.5777777777778,6181.199999999999,6383.5777777777785,4443.666666666667,895.4444444444442
1737198000000,8202.91111111111,7233.733333333333,6344.866666666666,17967.44444444444,6590.466666666665,603.4666666666667,8242.822222222221,6423.799999999999,5815.955555555555,1134.6888888888889
1737205200000,34553.15555555555,35484.787874747206,30389.088888888888,88470.53333333334,24492.577777777777,440.6666666666667,28997.777777777774,28453.62222222222,22763.177777777775,5707.133333333333
1737212400000,21469.711111111108,9679.955555555554,11319.466666666667,29786.177777777775,8486.022222222222,400.93333333333334,11136.933333333332,10879.133333333333,7604.644444444444,2494.244444444444
1737219600000,13615.755555555555,13025.422222222222,12531.511111111111,26581.42222222222,10540.822222222223,34701.84444444444,12328.066666666668,11846.866666666667,10422.62222222222,3608.8666666666663
1737226800000,9225.02222222222,9121.444444444443,7414.2,27215.466666666667,7479.066666666667,624.3777777777777,10074.8,8576.511111111111,8232.111111111111,2123.4888888888886
1737234000000,18179.733333333334,14618.244444444445,12108.62222222222,31156.399999999998,14002.644444444444,522.7777777777777,15421.266666666665,13859.133333333333,10639.822222222223,2768.9555555555553
1737241200000,8471.31111111111,6262.066666666667,6597.844444444444,19381.355555555554,5721.555555555556,673.0666666666667,6612.829400524375,5528.266666666666,6765.644444444444,1496.0444444444443
1737248400000,27300.755555555555,16646.13333333333,19764.088888888888,24493.82222222222,6361.044444444444,479.06666666666666,8534.733333333334,7285.711111111111,6427.777777777777,8510.733333333334
1737255600000,13798.066666666668,11871.822222222221,11172.577777777777,23462.82222222222,12314.688888888888,539.8222222222222,12698.866666666665,12350.822222222223,12118.599999999999,6094.955555555555
1737262800000,11552.91111111111,6688.733333333334,6582.133333333333,15389.399999999998,10260.577777777777,491.5777777777777,9564.71111111111,6393.377777777777,6582.577777777778,1767.6888888888889
1737270000000,10987.866666666667,10083.533333333333,9394.933333333332,19625.466666666667,9007.266666666666,698.2666666666667,10683.866666666667,10298.91111111111,8663.133333333333,4462.133333333333
1737277200000,11179.244444444445,8891.377777777778,9314.488888888887,22979.666666666668,9529.777777777777,631.1777777777777,8809.777777777777,8059.288888888887,8041.911111111111,2265.3777777777777
1737284400000,29155.422222222216,14181.577777777777,14043.288888888888,29534.888888888887,10724.688888888888,589.4444444444445,12069.822222222221,12956.755555555555,11086.22222222222,3185.866666666667
1737291600000,12350.533333333333,11514.31111111111,10277.8,31854.48888888889,7994.622222222222,470.68888888888887,12238.377777777778,10320.111111111111,8042.488888888888,2205.422222222222
1737298800000,9106.75536388889,10305.990435555555,12628.955555555554,31370.555555555555,9831.844444444443,39.044444444444444,12221.555555555555,11059.422222222223,9368.734447209386,4531.866666666667
1737306000000,10156.444444444443,3108.8444444444444,9070.422222222223,24853.57777777778,8008.4222222222215,31.777777777777775,8353.555555555555,9029.577777777777,7929.599999999999,1968.4
1737313200000,14243.91111111111,3755.8444444444444,11931.555555555555,29602.466666666667,10509.844444444443,69.13333333333334,11154.688888888888,11085.844444444443,11482.844444444443,2019.6888888888889
1737320400000,10046.8,4129.866666666666,8836.888888888887,25025.266666666666,9225.977777777776,88.84444444444445,9047.244444444445,8876.422222222223,9289.755555555555,2007.711111111111
1737327600000,11097.333333333334,4408.622222222222,9626.4,28385.333333333332,8424.044444444446,102.48888888888888,11084.088888888888,9329.133333333333,8925.088888888888,2287.311111111111
1737334800000,3473.5333333333333,5097.533333333334,9785.577777777777,23559.777777777774,12946.111111111111,34.62222222222222,10512.422222222222,9849.733333333334,9171.466666666667,2414.7111111111108
1737342000000,undefined,3108.422222222222,6828.7555555555555,18792.333333333332,7096.288888888888,44.488888888888894,8397.199999999999,7272.622222222222,7760.844444444444,1436.4888888888888
1737349200000,undefined,2518.0444444444443,5582.288888888888,11742.244444444445,6458.0888888888885,115.93333333333332,5629.555555555556,5488.377777777777,5330.133333333333,975.8222222222222
1737356400000,undefined,6160.977777777777,undefined,21981.4,0,45.02222222222222,10325.488888888887,9935.466666666667,8999.888888888887,2463.7111111111108
1737363600000,undefined,4427.11111111111,2414.5333333333333,207119.66666666666,7344.355555555555,89.26666666666667,9028.422222222222,7466.377777777777,7789.688888888888,1760.622222222222
1737370800000,undefined,5455.866666666667,3976.3999999999996,undefined,7842.399999999999,74.26666666666667,9383.71111111111,9465.866666666667,8918.133333333333,2006.1555555555556
1737378000000,undefined,5890.955555555555,6293.711111111111,26056.088888888888,10181.822222222223,48.44444444444444,11683.133333333333,10832.733333333334,9656.155555555555,2054.5333333333333
1737385200000,undefined,17394.866666666665,16215.4,38556.4,16665.199999999997,122.57777777777777,17748.844444444443,20787.24444444444,16901.688888888886,11960.733333333334
1737392400000,undefined,6421.688888888889,8288.288888888888,3694.266666666667,9527.822222222221,73.93333333333334,10092.22222222222,10226.2,10014.2,2681.666666666666
1737399600000,undefined,12281.266666666666,12684.688888888888,44580.8,13807.22222222222,37.93333333333333,16692.977777777778,15942.533333333333,15805.111111111111,4204.0888888888885
1737406800000,4165.733333333333,6861.911111111111,5294.266666666666,14097.71111111111,7201.2,142.13333333333333,7952.066666666667,8047.822222222222,7106.666666666667,1793.9333333333334
1737414000000,6305.888888888889,8401.022222222222,7245.4222222222215,25286.644444444442,9140.888888888889,45188.64444444444,11808.644444444444,11490.866666666665,12472.444444444443,2455.111111111111
1737421200000,5919.11111111111,6115.333333333333,6065.333333333333,17099.755555555555,8689.244444444445,97.37777777777777,7620.244444444444,7771.644444444444,7698.066666666667,2175.133333333333
1737428400000,7053.066666666666,9952.533333333333,8869.31111111111,27721.333333333332,9906.866666666667,159.37777777777777,11582.177777777777,10878.6,10858.644444444444,2495.4444444444443
1737435600000,7461.288888888888,5628,5932.8,17341.244444444445,8381.044444444446,77.97777777777777,7841.888888888889,6376.955555555555,7936.133333333333,1434.7777777777776
1737442800000,32040.666666666668,8385.755555555555,8880.822222222223,22118.688888888886,12912.4,41758.31111111111,15205.355555555554,15068.888888888887,16752.82222222222,3520.111111111111
1737450000000,8759.6,7002.5777777777785,6629.555555555556,18382.022222222222,9350.2,104.86666666666666,8074.377777777777,7857.533333333334,7891.711111111111,2223.6222222222223
1737457200000,6360.999999999999,6882.244444444444,5749.7555555555555,15291.2,6937.244444444444,143.2222222222222,7530.777777777777,6931.733333333333,6804.066666666667,1286.5555555555554
1737464400000,8633.777777777777,7399.244444444444,6089.288888888888,17057.555555555555,8396.533333333333,190.33333333333334,7702.044444444444,7255.977777777777,7768.844444444444,1106.0888888888887
1737471600000,18578.955555555553,17355.755555555555,18482.866666666665,37360.444444444445,20656.355555555554,228.7111111111111,21745.022222222222,19126.57777777778,20278,5889.133333333333
1737478800000,13767.688888888888,11877.91111111111,9820.555555555555,25116.86666666666,15607.93333333333,176.68888888888887,13717.422222222222,12128.733333333332,13671.111111111111,3150.9777777777776
1737486000000,13265.91111111111,11377.6,11681.444444444443,30469.888888888887,13322.466666666665,525.3111111111111,12944.355555555554,10427.822222222221,12949.377777777778,5048.377777777777
1737493200000,11847.71111111111,11133.533333333333,9782.933333333332,27348.133333333328,11341.177777777777,241.4222222222222,12459.155555555555,9940.133333333333,11408.31111111111,2022.8444444444444
1737500400000,8113.266666666666,8674.977777777776,7484.244444444444,21295.177777777775,9025.688888888888,35924.33333333333,8918.511111111111,9433.133333333333,6527.644444444445,2941.755555555555
1737507600000,13999.177777777777,9939.333333333334,8659.333333333332,25939.04444444444,12106.422222222222,342.6666666666667,14468.977777777776,11073.91111111111,10079.4,2262.8444444444444
1737514800000,13848.688888888888,10038.8,8200.711111111112,19473.066666666666,7938.333333333332,249.66666666666663,9966.266666666666,8954.155555555555,9587.288888888888,3356.6888888888884
